stringKey,stringContent
WRANGLEDIALOG_20_1_CONTENT,Mari pergi.
WRANGLEDIALOG_20_2_CONTENT,Itu betul.
WRANGLEDIALOG_20_3_CONTENT,Adakah anda ingat {NAME_AVATAR_19}?
WRANGLEDIALOG_20_3_BUTTON,Sedikit kagum.
WRANGLEDIALOG_20_4_CONTENT,Dia adalah rakan sekelas sekolah rendah saya.
WRANGLEDIALOG_20_5_CONTENT,Saya tidak melihatnya dalam masa yang lama.
WRANGLEDIALOG_20_6_CONTENT,Ia berlaku kepada saya bahawa ia adalah hari lahirnya.
WRANGLEDIALOG_20_6_BUTTON,Adakah dia teman wanita anda?
WRANGLEDIALOG_20_7_CONTENT,"Sebenarnya, kami hanya rakan sekelas."
WRANGLEDIALOG_20_8_CONTENT,Persahabatan rakan sekelas.
WRANGLEDIALOG_20_8_BUTTON,Mudah sahaja.
WRANGLEDIALOG_20_9_CONTENT,Mari pergi berjumpa dengannya.
WRANGLEDIALOG_20_9_BUTTON,Baiklah.
WRANGLEDIALOG_21_CONTENT,"Walau bagaimanapun, kita masih memerlukan {PLAY_CHESS_NAME} sebelum kita pergi, yang juga merupakan peluang untuk belajar."
WRANGLEDIALOG_21_BUTTON_1,"Nah, mari kita mulakan."
WRANGLEDIALOG_22_CONTENT,Adakah terdapat yang salah dengan saya?
WRANGLEDIALOG_22_BUTTON_1,Adakah anda sibuk sejak kebelakangan ini?
WRANGLEDIALOG_23_CONTENT,"Sebelum saya pergi, saya masih mahu menguji keazaman semua orang."
WRANGLEDIALOG_23_BUTTON_1,"Nah, mari kita mulakan."
WRANGLEDIALOG_24_CONTENT,Awak hendak ke mana?
WRANGLEDIALOG_24_BUTTON_1,Keluar dalam pengembaraan.
WRANGLEDIALOG_24_1_CONTENT,Keluar dalam pengembaraan dan bawa saya bersama anda.
WRANGLEDIALOG_24_1_BUTTON_1,Berjalan bersama.
WRANGLEDIALOG_24_2_CONTENT,"Walau bagaimanapun, tanpa kawan baik saya, saya tidak akan pergi."
WRANGLEDIALOG_24_2_BUTTON_1,Kawan baik anda?
WRANGLEDIALOG_24_3_CONTENT,"Untuk mempunyai kawan terbaik, memulakan perjalanan yang tidak diketahui, penuh dengan jangkaan."
WRANGLEDIALOG_24_3_BUTTON_1,Anda cukup pandai membaca puisi.
WRANGLEDIALOG_24_4_CONTENT,"Jika anda mendengar lebih banyak buku, ia secara semula jadi akan menjadi."
WRANGLEDIALOG_24_5_CONTENT,Saya akan pergi dengan kawan baik saya.
WRANGLEDIALOG_24_6_CONTENT,"Jika anda boleh menang dalam {PLAY_CHESS_NAME}, saya mungkin mempertimbangkan untuk melakukan pengembaraan dengan anda."
WRANGLEDIALOG_25_CONTENT,Pengembaraan sentiasa sesuatu yang dinanti-nantikan.
WRANGLEDIALOG_25_BUTTON_1,"Nah, mari kita mulakan."
WRANGLEDIALOG_22_1_CONTENT,Sangat sibuk.
WRANGLEDIALOG_22_1_BUTTON_1,Sangat sibuk?
WRANGLEDIALOG_22_2_CONTENT,"Sebagai peguam, tugas saya adalah terutamanya untuk memujuk orang lain."
WRANGLEDIALOG_22_2_BUTTON_1,"Jadi, sayang {JOB_LOBBYIST}, mari kita pergi pengembaraan bersama-sama."
WRANGLEDIALOG_22_3_CONTENT,Saya sibuk.
WRANGLEDIALOG_22_3_BUTTON_1,Hari-hari kita mempunyai pengembaraan bersama sangat diperlukan untuk mendengar cerita yang anda ceritakan.
WRANGLEDIALOG_22_4_CONTENT,"Saya suka bercakap, tetapi saya tidak berminat sejak kebelakangan ini."
WRANGLEDIALOG_22_4_BUTTON_1,Anda terlalu letih dan perlu menyesuaikan diri.
WRANGLEDIALOG_22_5_CONTENT,"Malah, selepas dipecat dari syarikat itu, saya tinggal di rumah."
WRANGLEDIALOG_22_5_BUTTON_1,"Jadi, kami memerlukan anda."
WRANGLEDIALOG_22_6_CONTENT,Adakah anda memerlukan saya?
WRANGLEDIALOG_22_6_BUTTON_1,"Kerana anda seorang kawan kecil yang baik, kami memerlukan anda."
WRANGLEDIALOG_22_7_CONTENT,"Pengembaraan itu sukar, dan saya takut saya tidak akan dapat bertahan."
WRANGLEDIALOG_22_7_BUTTON_1,Bagaimana anda tahu jika anda tidak mencubanya?
WRANGLEDIALOG_22_8_CONTENT,"Juga, kehidupan adalah pengembaraan yang tidak diketahui."
WRANGLEDIALOG_22_9_CONTENT,"Fikirkan seribu kali, lebih baik melakukannya sekali."
WRANGLEDIALOG_22_10_CONTENT,Adakah itu betul?
WRANGLEDIALOG_22_10_BUTTON_1,"Jadi, tunggu apa lagi?"
WRANGLEDIALOG_54_CONTENT,Tidak dilihat selama berhari-hari.
WRANGLEDIALOG_54_BUTTON_1,Lama.
WRANGLEDIALOG_54_1_CONTENT,Kami masih mencari kuasa besar.
WRANGLEDIALOG_54_1_BUTTON_1,Adakah anda menemuinya?
WRANGLEDIALOG_54_2_CONTENT,Tiada apa yang ditemui.
WRANGLEDIALOG_54_3_CONTENT,Saya selalu merasakan bahawa kekuatan kuat tidak jauh.
WRANGLEDIALOG_54_3_BUTTON_1,Kami juga merasakan seperti itu.
WRANGLEDIALOG_54_4_CONTENT,"Jadi, kami adalah satu pasukan."
WRANGLEDIALOG_54_4_BUTTON_1,Apa lagi yang anda rasakan tentang kekuatan kuat ini?
WRANGLEDIALOG_54_5_CONTENT,"Saya fikir kita perlu terus mencari, dan akhirnya kita dapat mencari jawapannya."
WRANGLEDIALOG_54_5_BUTTON_1,Sertai kami seperti yang kami ketahui.
WRANGLEDIALOG_54_6_CONTENT,"Saya juga baru sahaja teleportasi, dan peranti yang teleportasi kami juga didorong oleh kekuatan itu."
WRANGLEDIALOG_54_6_BUTTON_1,Adakah anda menemuinya?
WRANGLEDIALOG_54_7_CONTENT,Ia adalah warisan pertempuran terakhir.
WRANGLEDIALOG_54_8_CONTENT,Perlu ada ahli pasukan lain yang datang ke belakang.
WRANGLEDIALOG_54_8_BUTTON_1,"Mari keluar dan lihat terlebih dahulu, dan kemudian kembali menjemputnya kemudian."
WRANGLEDIALOG_55_CONTENT,"Saya tidak melihatnya selama beberapa hari, tetapi saya masih mahu mencubanya dan melihat keyakinan semua orang."
WRANGLEDIALOG_55_BUTTON_1,"Nah, mari kita mulakan."
PLANET_47,Planet 47
WRANGLEDIALOG_56_CONTENT,Tiba dengan selamat.
WRANGLEDIALOG_56_BUTTON_1,Tidak dilihat selama berhari-hari.
WRANGLEDIALOG_56_1_CONTENT,"Dalam perjalanan ke teleportasi, saya nampaknya samar-samar melihat sesuatu?"
WRANGLEDIALOG_56_1_BUTTON_1,Lihat apa?
WRANGLEDIALOG_56_2_CONTENT,Saya tidak pasti kerana saya tidak merasakan kekuatannya sangat stabil.
WRANGLEDIALOG_56_3_CONTENT,"Nampaknya terdapat beberapa peranti seperti antena, atau sesuatu."
WRANGLEDIALOG_56_3_BUTTON_1,Apa yang mereka buat?
WRANGLEDIALOG_56_4_CONTENT,"Saya tidak tahu, tetapi rasanya ada kaitan dengan ketidakstabilan kuasa itu."
WRANGLEDIALOG_56_4_BUTTON_1,Apa lagi yang anda lihat?
WRANGLEDIALOG_56_5_CONTENT,Saya nampaknya melihat dua gadis lagi.
WRANGLEDIALOG_56_5_BUTTON_1,Dua kanak-kanak perempuan?
WRANGLEDIALOG_56_6_CONTENT,"Terlalu samar-samar, saya tidak begitu pasti."
WRANGLEDIALOG_56_7_CONTENT,Nampaknya ada orang lain di sebelahnya.
WRANGLEDIALOG_56_7_BUTTON_1,Oh?
WRANGLEDIALOG_56_8_CONTENT,Saya rasa dia kelihatan seperti {NAME_AVATAR_20}.
WRANGLEDIALOG_56_8_BUTTON_1,Adakah ia {NAME_AVATAR_20} daripada {NAME_AVATAR_33}?
WRANGLEDIALOG_56_9_CONTENT,"Mungkin tidak, dia sepatutnya dibuang semasa pertempuran terakhir."
WRANGLEDIALOG_56_9_BUTTON_1,"Sesungguhnya, {PLANET_47} jauh dari sini dan tidak boleh menjadi dia."
WRANGLEDIALOG_56_10_CONTENT,Kami sedang melakukan pengembaraan baharu.
WRANGLEDIALOG_57_CONTENT,Adakah kekuatan kita masih sama seperti biasa? Saya masih mahu mencubanya.
WRANGLEDIALOG_57_BUTTON_1,"Nah, mari kita mulakan."
WRANGLEDIALOG_76_1_CONTENT,Anda semua pernah mendengar cerita saya.
WRANGLEDIALOG_76_2_CONTENT,Ia sudah lama dan mungkin dilupakan.
WRANGLEDIALOG_76_3_CONTENT,"Ketiga-tiga perantis saya belajar semua kemahiran saya, dan mereka sangat berkuasa."
WRANGLEDIALOG_76_4_CONTENT,Saya suka bersiar-siar dan membuat langit dan bumi rumah.
WRANGLEDIALOG_76_5_CONTENT,"Saya telah bertemu dengan ramai orang yang mempunyai kemahiran yang hebat, banyak perkara yang luar biasa."
WRANGLEDIALOG_76_6_CONTENT,"Saya tidak suka bersaing dengan orang, tetapi saya mempunyai keberanian untuk bersaing."
WRANGLEDIALOG_76_7_CONTENT,"Kemenangan hanyalah pujian daripada saya, dan kegagalan adalah norma."
WRANGLEDIALOG_76_7_BUTTON_1,Permainan
WRANGLEDIALOG_76_7_BUTTON_2,Selamat tinggal
WRANGLEDIALOG_83_CONTENT,"Orang yang lalu lalang yang dihormati, ke mana anda pergi?"
WRANGLEDIALOG_83_BUTTON_1,Adakah ini {NAME_1}?
WRANGLEDIALOG_83_1_CONTENT,"Negara besar, tanah muzik, juga merupakan kampung halaman dan tanah air saya, dan sebagai ahli keluarga diraja, jawapan saya kepada anda adalah bahawa ini adalah apa sebenarnya."
WRANGLEDIALOG_83_1_BUTTON_1,"Halo, ia adalah satu penghormatan untuk bertemu dengan anda."
WRANGLEDIALOG_83_2_CONTENT,Awak kerja apa?
WRANGLEDIALOG_83_2_BUTTON_1,Kami mahu mencari puteri anda.
WRANGLEDIALOG_83_3_CONTENT,Oh?
WRANGLEDIALOG_83_3_BUTTON_1,Kami mengetahui bahawa bapa mertua anda mempunyai hari lahirnya dan datang untuk mengucapkan tahniah kepadanya.
WRANGLEDIALOG_83_4_CONTENT,Adakah anda mengenali satu sama lain?
WRANGLEDIALOG_83_4_BUTTON_1,Kami adalah rakan sekelas puteri.
WRANGLEDIALOG_83_5_CONTENT,"Saya melihat kumpulan anda, dan dalam pengalaman saya, anda mungkin mengenali satu sama lain."
WRANGLEDIALOG_83_5_BUTTON_1,Bolehkah anda membantu kami mencari dia?
WRANGLEDIALOG_83_6_CONTENT,"Sukar untuk dikatakan, anda perlu bertanya kepada raja dan ratu."
WRANGLEDIALOG_83_6_BUTTON_1,Bolehkah anda merujuk kepada kami?
WRANGLEDIALOG_83_7_CONTENT,Saya seorang ahli diraja yang bersemangat.
WRANGLEDIALOG_83_8_CONTENT,Tetapi anda perlu membuktikan bahawa saya mempunyai kepercayaan kepada anda.
WRANGLEDIALOG_84_CONTENT,Boleh saya? 
WRANGLEDIALOG_84_BUTTON_1,"Nah, mari kita mulakan."
WRANGLEDIALOG_93_CONTENT,Adakah anda mencari saya untuk berniaga?
WRANGLEDIALOG_93_BUTTON_1,Terdapat banyak tawaran.
WRANGLEDIALOG_93_1_CONTENT,Berapa besar masalah?
WRANGLEDIALOG_93_1_BUTTON_1,Banyak yang boleh dibeli dan dijual.
WRANGLEDIALOG_93_2_CONTENT,"Saya adil dalam perdagangan, dan jika anda memperkenalkan saya kepada masalah besar, anda akan menjadi sangat diperlukan selepas selesai."
WRANGLEDIALOG_93_2_BUTTON_1,Bunyi adil.
WRANGLEDIALOG_93_3_CONTENT,"Katakanlah, apa masalahnya?"
WRANGLEDIALOG_93_3_BUTTON_1,Kami memerlukan anda untuk datang bersama kami untuk perjalanan.
WRANGLEDIALOG_93_4_CONTENT,Lakukan perjalanan untuk membeli dan menjual? Pemerdagangan manusia?
WRANGLEDIALOG_93_4_BUTTON_1,Awak hendak ke mana.
WRANGLEDIALOG_93_5_CONTENT,"Ia tidak akan menjadi perjanjian yang sama seperti kali terakhir, bukan?"
WRANGLEDIALOG_93_6_CONTENT,Saya tidak melakukan perniagaan seperti itu lagi! Berapa banyak wang yang tidak pergi!
WRANGLEDIALOG_93_6_BUTTON_1,Saya tidak mengatakan apa perjanjian itu.
WRANGLEDIALOG_93_7_CONTENT,"Pengalaman pengembaraan terakhir, saya masih berdebar-debar, saya seorang ahli perniagaan, bukan pengembara!"
WRANGLEDIALOG_93_7_BUTTON_1,"Walau bagaimanapun, kali ini ia boleh menjana banyak wang."
WRANGLEDIALOG_93_8_CONTENT,Adakah awak pasti?
WRANGLEDIALOG_93_8_BUTTON_1,Sudah tentu.
WRANGLEDIALOG_94_CONTENT,"Sebelum kita pergi, saya perlu melihat berapa banyak wang yang anda ada."
WRANGLEDIALOG_94_BUTTON_1,"Nah, mari kita mulakan."
PLAYCHESSSUCCESSFUNCTION_AVATAR_9_STRING,Kejayaan tidak pernah mudah.
PLAYCHESSFAILUREFUNCTION_AVATAR_9_STRING,Kegagalan tidak kekal selama-lamanya.
WRANGLEDIALOG_103_CONTENT,Saya sering bercakap dengan diri saya sendiri.
WRANGLEDIALOG_103_BUTTON_1,Maafkan saya.
WRANGLEDIALOG_103_FUNCTION_1_1,"Anjing saya sentiasa berlari-lari, adakah anda melihatnya?"
WRANGLEDIALOG_103_FUNCTION_1_2,"Sekiranya anda perlu, bercakap dengan saya."
WRANGLEDIALOG_103_FUNCTION_1_3,"Warna yang kaya jed berat marah dan sombong, pakaian biru dan lengan air berwarna biru dan rippling, tiada siapa yang minum warna penuh, dan terdapat teres Yueyang Lou. Kawat keluli menggeletar beribu-ribu kali, dan grandstand terpaksa kembali pada akhirnya, supaya awan menutup bulan dan habuk merah, dan pelajar kecil itu masih datang."
WRANGLEDIALOG_103_FUNCTION_1_4,"Berjalan di seluruh pergunungan untuk mencari langit merah, meniup salji dan tanda air mata. Bunga yang jatuh taksub dengan pemikiran, dan air mata tidak pecah. Frost duduk serentak, bersandar pada pedang dan menggantung panjang. Pil Lumpur Tentera Seribu berjalan di langit dan guruh, dan langit panjang berkelip siluet. Hujan lebat menekan gunung itu, dan tidak ada ketenangan dan ketakutan separuh."
WRANGLEDIALOG_103_FUNCTION_1_5,"Angin barat minum wain berani, dan tidak melihat wira kembali pada waktu senja. Sukar untuk mengembalikan tangan lewat, dan hujan turun ringan. Keindahan menitis air mata pada plat jed putih, dan sukar untuk meninggalkan sutera hijau di angin. Bintang dan cahaya bulan cantik, dan kekasih akan sentiasa meringkuk."
WRANGLEDIALOG_103_FUNCTION_1_6,"Pergi ke tempat lain untuk mencari bunga pic, bunga pic masih tersenyum di angin musim bunga, angin musim bunga sejuk, bunga pic di wajah orang merah, wajah merah tidak ternilai mabuk sengaja, samar-samar pada masa lalu ketika dia masih remaja."
WRANGLEDIALOG_103_FUNCTION_1_7,"Seribu batu glasier sedikit merah, Xiaoxiao angin utara untuk bertanya siapa yang harus dikunjungi? Kesedihan yang panjang adalah kejam dan pedang menghampiri, dan dunia penuh dengan orang yang lewat."
WRANGLEDIALOG_103_FUNCTION_1_8,"Pergunungan hijau, perairan hijau, awan putih berlalu, rumput liar bunga terbiar Nonuo goncang, angin dan rumput kuat mengejar rama-rama liar, pasir kuning padang pasir yang menjaga sempadan. Akhir dunia berbisik, berkilauan di dalam air, seribu kesedihan sukar diselesaikan dan dihargai, dan bangunan air cermin adalah bunga di bulan."
WRANGLEDIALOG_103_FUNCTION_1_9,"Sepuluh tahun jauhnya dari rumah dan akhir dunia, bulan terang di kampung halaman saya bersinar di hati saya. Semua tangan menanam bunga dan bunga, dan masa lalat."
WRANGLEDIALOG_103_FUNCTION_1_10,"Skirt rama-rama terbang di sekeliling badan, jari jed membawa payung untuk berjalan di garisan, sisa-sisa kolam bunga, dan seribu gunung melihat mengejar kebebasan."
WRANGLEDIALOG_103_FUNCTION_1_11,"Bertemu dengan anda yang paling indah pada musim yang meriah memberi saya kehidupan yang paling indah dan senyuman yang paling indah, izinkan saya memahami bahawa hari-hari boleh dibelanjakan seperti ini, ia adalah kehangatan dan alam semula jadi yang saya alami dengan hati saya, dan biarkan saya mempunyai rumah. Begitu luar biasa, sangat menakjubkan, begitu pantas. Ia seolah-olah ditakdirkan bahawa saya sangat bertuah untuk membuat keputusan penting itu."
WRANGLEDIALOG_103_FUNCTION_1_12,"Tanpa sedar, ia sudah osmanthus mekar, dan angin harum dengan bulan. Bersandar pada kesunyian melihat air Sungai Yangtze, semoga anda menikmati wangian osmanthus bersama-sama."
WRANGLEDIALOG_103_FUNCTION_1_13,"Fei Ao berlari amok dan mengejar pasir, dan tidak bersumpah sebagai jeneral. Hanya syurga yang kejam tidak tua, hanya membenci raja Wuxiang."
WRANGLEDIALOG_103_FUNCTION_1_14,"Bulan terang menerangi kepercayaan, wira akhir dunia. Ke mana perginya pisau itu? Shuddering."
WRANGLEDIALOG_103_FUNCTION_1_15,"Mengembara di sekitar kolam bulan di awan senja yang berjerebu, tidak ada bunga pic yang tergantung di dahan. Angin barat yang paling dibenci telah berlalu, dan bintang-bintang tidak tahu apa yang perlu dibimbangkan."
WRANGLEDIALOG_103_FUNCTION_1_16,"telah terbang ke jarak, jauh, tidak kelihatan. Tidak boleh menyentuhnya juga. Di mana anda tidak dapat melihatnya, ia jauh. Meraih pasir di bawah kakinya, dia kehilangan nafas di kampung halamannya dan nafas biasa. Tidak akan ada perjumpaan kekal, tidak akan berpisah lama. Dandelions juga akan mekar, payung kecil berlepas dari jauh, perjalanan udara mewah, pepatung menunjuk kepada ringan air, masih terbang ke bumi, mengunyah nafas biasa. Pasir kuning terbang, saya tidak pergi bersamanya, pasir kuning terbang, masih nafas biasa. Pasir kuning terbang, dan dandelion masih bergoyang di sana. Pasir kuning terbang, dan payung kecil masih terbang di langit. Pasir kuning terbang, tetapi saya melihat sedikit tunas hijau."
WRANGLEDIALOG_103_FUNCTION_1_17,"Daun kapal terbang perlahan-lahan terapung di dahan, dan angin sejuk bertiup, perlahan-lahan menggegarkan udara, dan mendarat dengan stabil di atas tanah. Ia adalah panggilan Ibu Bumi. Ia adalah penjelmaan semula baru. Kepingan salji putih perlahan-lahan melalui awan, membeli tiket sehala rumah, udara kering hanyut di bumi, ia adalah rombongan Ibu Bumi, anda sangat cantik, ibu. Pelangi di langit jatuh, merah adalah darah kita, kuning adalah wajah kita, hijau adalah daun pesawat hijau. Selendang kain kasa nipis jatuh dari bahu anda, terbang dalam angin yang sedang berjalan, berkelip, begitu cepat. Ke hadapan di laut. Pasir gulls chirp, galloping dalam angin yang berlari, anda adalah selendang Ibu Bumi, gull pasir. Ia adalah selendang yang tidak jatuh."
WRANGLEDIALOG_103_FUNCTION_1_18,"Angin musim bunga mekar lagi, dan mimpi itu berdering di hati malam tadi, hanya sembang cinta yang berterusan, dan hati gemetar. Siapa yang ingin dijaga oleh Xiao Lou Lonely Moon? Satu demi satu, bulan sabit yang jatuh tumpah, habuk masa lalu menyiasat wajah orang, dan bunga pic ketawa bodoh pada angin musim bunga."
WRANGLEDIALOG_103_FUNCTION_1_19,"Supergirl masih menentang graviti bumi untuk menyelamatkan bumi, kuda kayu berputar masih berputar bersendirian menunggu gadis kecil itu, itik di pulpa campuran Sungai Chuanyang masih tidak tersenarai, dan anak anjing jiran itu masih suka meninggalkan sawah padi segar di tangga rumah saya. Matahari masih cemerlang dan membuat orang ketawa, dan wajah cerah yang tersenyum masih sangat comel."
WRANGLEDIALOG_103_FUNCTION_1_20,"Tidak selesai, tidak selesai."
WRANGLEDIALOG_104_CONTENT,Ini adalah surat.
WRANGLEDIALOG_106_CONTENT,"Dear {NAME_AVATAR_3}:\nMy birthday akan datang, parti hari jadi saya menjemput anda untuk itu, datang dan cari saya di {SCENE_NAME_HALL_OF_MELODY} utara {SCENE_NAME_STAVE_AVENUE}. Saya telah lama pergi, saya sangat merindui anda dan tidak sabar untuk berkumpul dengan anda. \n{NAME_AVATAR_19}, rakan sekelas anda {NAME_AVATAR_19}."
WRANGLEDIALOG_106_BUTTON_1,"Mengapa surat itu diletakkan di sini? ,,, ke timur adalah {SCENE_NAME_STAVE_AVENUE}, mari kita pergi ke pesta ulang tahunnya."
TO_NAME_AVATAR_3_LETTER,{NAME_AVATAR_3} pro-start.
I_LIKE_LOBBYIST,Saya suka orang yang boleh bercakap dengan baik.
IS_DOG1,"Suka berlari mahu, disertai angin dan hujan, kawan kecil yang sayang, adakah itu anda?"
YOU_ARE_A_TALL_FELLOW,Anda adalah orang yang unggul!
WINS_AND_LOSSES_ARE_COMMON_1,Kemenangan dan kekalahan adalah perkara biasa.
WINS_AND_LOSSES_ARE_COMMON_2,Kelajuan adalah nombor satu.
WINS_AND_LOSSES_ARE_COMMON_3,Perantis saya kuat.
WINS_AND_LOSSES_ARE_COMMON_4,Saya sentiasa mencari tempat yang jauh.
I_DONOT_HAVE_MY_BEST_FRIEND_HERE,Saya akan pergi dengan kawan baik saya.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_1,Buka.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_2,Buka.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_1,Pengetahuan adalah kuasa.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_2,Rekod mengandungi kehidupan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_1,Mengasingkan dunia.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_2,Memelihara rasa ketenangan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_1,Tiada tempat untuk memijak kasut besi.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_2,Ia tidak memerlukan sebarang usaha.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_1,Surat daripada rakan sekelas.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_2,Surat daripada rakan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_1,Senyap.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_2,Quiescence.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_3,Pengulangan adalah senjata ajaib kemenangan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_4,Terdapat rahsia untuk melakukan sesuatu.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_5,Tergesa-gesa membuat pembaziran.
PLAYCHESSFAILUREFUNCTION_NPCARTICLE_ODETOJOY,"Saya adalah penjaga {NAME_1}, penjaga setia raja."
PLAYCHESSSTARTWORDSKEY_AVATAR_1_1,Menang.
PLAYCHESSSTARTWORDSKEY_AVATAR_1_2,Mesti menang.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_1,Nasib perlu disentuh.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_2,Nasib baik juga boleh disentuh.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_1,Saya telah mengira peluang untuk menang.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_2,Ia juga merupakan peluang untuk belajar.
PLAYCHESSSTARTWORDSKEY_AVATAR_4_1,Kata-kata yang baik tidak bermakna nasib baik.
PLAYCHESSSTARTWORDSKEY_AVATAR_4_2,Ungkapan mestilah teratur.
PLAYCHESSSTARTWORDSKEY_AVATAR_5_1,Jauh.
PLAYCHESSSTARTWORDSKEY_AVATAR_5_2,Mata kutub.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_1,Datang dan pergi sesuka hati.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_2,Kebebasan menarik balik.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_1,Senjata keluli.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_2,Kuasa yang kuat.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_1,Tawar-menawar adalah perniagaan ahli perniagaan.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_2,Semuanya mempunyai harga.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_1,Kehangatan matahari mengelilingi anda.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_2,Matahari bersinar pada anda.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_1,Stamina saya bagus.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_2,Saya mempunyai perangai yang baik.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_1,Saya mempunyai ramai kawan.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_2,Saya dan rakan-rakan banyak berkumpul.
PLAYCHESSSTARTWORDSKEY_AVATAR_12_1,Beraninya anda mencabar saya?
PLAYCHESSSTARTWORDSKEY_AVATAR_12_2,Anda bermain dengan api.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_1,Kehidupan terapung untuk cinta untuk menghalang rompakan.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_2,"Amalan selama 10,000 tahun."
PLAYCHESSSTARTWORDSKEY_AVATAR_14_1,Saya mempunyai ramai saudara.
PLAYCHESSSTARTWORDSKEY_AVATAR_14_2,Saya mempunyai beberapa saudara perempuan.
PLAYCHESSSTARTWORDSKEY_AVATAR_15_1,"Ideal atau realiti, yang mana anda pilih?"
PLAYCHESSSTARTWORDSKEY_AVATAR_15_2,Ikan masin tidak mempunyai cita-cita.
PLAYCHESSSTARTWORDSKEY_AVATAR_16_1,"Saya boleh, saya buat."
PLAYCHESSSTARTWORDSKEY_AVATAR_16_2,"Langit dan bumi luas, dan hatinya luas."
PLAYCHESSSTARTWORDSKEY_AVATAR_17_1,Ia benar-benar berangin di sini.
PLAYCHESSSTARTWORDSKEY_AVATAR_17_2,Angin bertiup kuat.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_1,Wangian bunga plum berasal dari sejuk pahit.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_2,Penderitaan adalah kehidupan.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_1,Masa depan mempunyai pengaturan masa depan.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_2,Hari ini ada susunan hari ini.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_1,Kesungguhan adalah sikap.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_2,Sikap saya serius dan dihargai.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_1,Ada awak dan saya di dunia.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_2,Anda dan saya unik.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_1,Saya sangat bermotivasi ketika saya masih muda.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_2,Saya sangat bermotivasi sekarang.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_1,Memupuk diri sendiri.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_2,Tengok diri sendiri.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_1,Tanam untuk melihat diri sendiri.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_2,"Penanaman sendiri, tahu sendiri."
PLAYCHESSSTARTWORDSKEY_AVATAR_25_1,Mahkota diperbuat daripada emas.
PLAYCHESSSTARTWORDSKEY_AVATAR_25_2,Kilauan mahkota.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_1,"Tidak kira betapa mempesonakan mahkota itu, ia juga perlu disapu dengan kerap."
PLAYCHESSSTARTWORDSKEY_AVATAR_26_2,"Mahkota diperbuat daripada emas, yang mewakili kualiti."
PLAYCHESSSTARTWORDSKEY_AVATAR_27_1,Menang atau kalah dalam segala-galanya.
PLAYCHESSSTARTWORDSKEY_AVATAR_27_2,Saya akan mendapat apa yang saya mahu.
PLAYCHESSSTARTWORDSKEY_AVATAR_28_1,"Tidak kira betapa bersihnya bilik itu, ia juga perlu dijaga dengan kerap."
PLAYCHESSSTARTWORDSKEY_AVATAR_28_2,Mengemaskan bilik bukanlah pekerjaan yang mudah.
