stringKey,stringContent
WRANGLEDIALOG_24_2_CONTENT,"Tapi, aku tidak akan pergi tanpa teman kecil terbaikku."
WRANGLEDIALOG_24_2_BUTTON_1,Teman kecil terbaikmu?
WRANGLEDIALOG_24_3_CONTENT,"Memiliki teman kecil terbaik, perjalanan yang tidak diketahui, penuh harapan."
WRANGLEDIALOG_24_3_BUTTON_1,Dan kau baik dengan puisi.
WRANGLEDIALOG_24_4_CONTENT,"Lebih sering membaca buku, pasti."
WRANGLEDIALOG_24_5_CONTENT,Aku akan pergi dengan teman kecil terbaikku.
WRANGLEDIALOG_24_6_CONTENT,"Jika anda menang di PLAY_CHESS_NAME, saya mungkin mempertimbangkan mengambil risiko dengan anda."
WRANGLEDIALOG_25_CONTENT,Petualangan selalu diharapkan.
WRANGLEDIALOG_25_BUTTON_1,"Baiklah, mari kita lakukan."
WRANGLEDIALOG_22_1_CONTENT,Sibuk.
WRANGLEDIALOG_22_1_BUTTON_1,Sibuk?
WRANGLEDIALOG_22_2_CONTENT,"Sebagai pengacara, tugasku adalah meyakinkan orang."
WRANGLEDIALOG_22_2_BUTTON_1,"So, honorious {JOB_LOBBYIST}, mari kita berpetualang bersama-sama."
WRANGLEDIALOG_22_3_CONTENT,Aku sibuk.
WRANGLEDIALOG_22_3_BUTTON_1,"Kami berpetualang bersama, tanpa henti mendengar cerita yang ingin kau ceritakan."
WRANGLEDIALOG_22_4_CONTENT,"Aku memang suka bicara, tapi belakangan ini aku tidak tertarik."
WRANGLEDIALOG_22_4_BUTTON_1,Kau kelelahan dan perlu penyesuaian.
WRANGLEDIALOG_22_5_CONTENT,"Memang, setelah dipecat dari perusahaan, aku tinggal di rumah."
WRANGLEDIALOG_22_5_BUTTON_1,"Jadi, kami membutuhkanmu."
WRANGLEDIALOG_22_6_CONTENT,Kalian membutuhkanku?
WRANGLEDIALOG_22_6_BUTTON_1,"Dan karena kau teman kecil yang baik, kami membutuhkanmu."
WRANGLEDIALOG_22_7_CONTENT,Perjalanan penuh risiko dan aku takut aku tidak akan bertahan.
WRANGLEDIALOG_22_7_BUTTON_1,Bagaimana kau tahu tanpa mencobanya?
WRANGLEDIALOG_22_8_CONTENT,"Itu juga, hidup adalah petualangan yang tidak diketahui."
WRANGLEDIALOG_22_9_CONTENT,"Pikirkan seribu kali, mungkin kita lakukan sekali saja."
WRANGLEDIALOG_22_10_CONTENT,"Benar, 'kan?"
WRANGLEDIALOG_22_10_BUTTON_1,"Jadi, apa yang kita tunggu?"
WRANGLEDIALOG_54_CONTENT,Sudah lama tidak bertemu.
WRANGLEDIALOG_54_BUTTON_1,Lama hilang.
WRANGLEDIALOG_54_1_CONTENT,Kami masih mengikuti kekuatan besar.
WRANGLEDIALOG_54_1_BUTTON_1,Menemukan sesuatu?
WRANGLEDIALOG_54_2_CONTENT,Tak banyak yang bisa ditemukan.
WRANGLEDIALOG_54_3_CONTENT,Aku selalu merasa ada kekuatan yang tak terlalu jauh.
WRANGLEDIALOG_54_3_BUTTON_1,Kami juga merasakannya.
WRANGLEDIALOG_54_4_CONTENT,"Jadi, kita adalah tim."
WRANGLEDIALOG_54_4_BUTTON_1,Bagaimana lagi perasaanmu tentang kekuatan besar ini?
WRANGLEDIALOG_54_5_CONTENT,Saya merasa bahwa kita masih perlu mencari dan akhirnya menemukan jawaban.
WRANGLEDIALOG_54_5_BUTTON_1,"Bergabunglah dengan tim kami, kami akan mencari jawaban bersama."
WRANGLEDIALOG_54_6_CONTENT,"Aku juga baru saja ditransmisikan, dan perangkat yang mengirimkan kita juga didorong oleh kekuatan itu."
WRANGLEDIALOG_54_6_BUTTON_1,Kalian sudah menemukannya?
WRANGLEDIALOG_54_7_CONTENT,Ini adalah sisa dari pertempuran terakhir.
WRANGLEDIALOG_54_8_CONTENT,Pasti ada tim lain yang datang dari belakang.
WRANGLEDIALOG_54_8_BUTTON_1,"Mari kita lihat di luar, kita akan segera kembali dan menjemputnya."
WRANGLEDIALOG_55_CONTENT,"Setelah beberapa hari berlalu, saya masih ingin menguji kepercayaan anda."
WRANGLEDIALOG_55_BUTTON_1,"Baiklah, mari kita lakukan."
PLANET_47,Planet 47.
WRANGLEDIALOG_56_CONTENT,Sudah sampai dengan selamat.
WRANGLEDIALOG_56_BUTTON_1,Sudah lama tidak bertemu.
WRANGLEDIALOG_56_1_CONTENT,Apa yang sedang kulihat?
WRANGLEDIALOG_56_1_BUTTON_1,Lihat apa?
WRANGLEDIALOG_56_2_CONTENT,"Aku tidak begitu yakin, karena aku merasa kalau kekuatan itu tidak stabil."
WRANGLEDIALOG_56_3_CONTENT,"Sepertinya ada semacam perangkat seperti antena, atau sesuatu."
WRANGLEDIALOG_56_3_BUTTON_1,Apa yang mereka lakukan?
WRANGLEDIALOG_56_4_CONTENT,"Entahlah, tapi ini berhubungan dengan ketidakstabilan kekuatan itu."
WRANGLEDIALOG_56_4_BUTTON_1,Apa lagi yang kau lihat?
WRANGLEDIALOG_56_5_CONTENT,Sepertinya aku melihat dua gadis lagi.
WRANGLEDIALOG_56_5_BUTTON_1,Dua gadis?
WRANGLEDIALOG_56_6_CONTENT,"Itu kabur, aku tidak begitu yakin."
WRANGLEDIALOG_56_7_CONTENT,Sepertinya ada orang lain disebelahnya.
WRANGLEDIALOG_56_7_BUTTON_1,Oh?
WRANGLEDIALOG_56_8_CONTENT,Aku merasa dia begitu …
WRANGLEDIALOG_56_8_BUTTON_1,- apakah itu -- - {NAME_AVATAR_33}?
WRANGLEDIALOG_56_9_CONTENT,"Seharusnya tidak, dalam pertempuran terakhir, dia seharusnya sudah dibuang."
WRANGLEDIALOG_56_9_BUTTON_1,"Memang, itu jauh dari sini, tak mungkin dia."
WRANGLEDIALOG_56_10_CONTENT,Kita akan memulai petualangan baru.
WRANGLEDIALOG_57_CONTENT,Apa kekuatan kita masih sama seperti biasanya? Aku masih ingin bertarung.
WRANGLEDIALOG_57_BUTTON_1,"Baiklah, mari kita lakukan."
WRANGLEDIALOG_76_1_CONTENT,Kalian sudah dengar kisahku.
WRANGLEDIALOG_76_2_CONTENT,"Sangat lama, mungkin hampir terlupakan."
WRANGLEDIALOG_76_3_CONTENT,"Tiga muridku telah mempelajari semua keahlianku, dan mereka sangat kuat."
WRANGLEDIALOG_76_4_CONTENT,"Aku suka berpindah-pindah, langit dan bumi adalah rumahku."
WRANGLEDIALOG_76_5_CONTENT,"Aku sudah bertemu banyak orang, banyak hal luar biasa."
WRANGLEDIALOG_76_6_CONTENT,"Aku tidak suka berkelahi, tapi aku punya nyali untuk menentukan."
WRANGLEDIALOG_76_7_CONTENT,Kemenangan hanyalah pujian dariku.
WRANGLEDIALOG_76_7_BUTTON_1,DuiYi
WRANGLEDIALOG_76_7_BUTTON_2,Selamat tinggal
WRANGLEDIALOG_83_CONTENT,"Sayang, kalian mau kemana?"
WRANGLEDIALOG_83_BUTTON_1,Apakah ini …?
WRANGLEDIALOG_83_1_CONTENT,"Kerajaan besar, negeri musik, tanah air dan tanah kelahiran saya, sebagai anggota keluarga kerajaan, jawaban untuk anda adalah bahwa itu tepat di sini."
WRANGLEDIALOG_83_1_BUTTON_1,"Halo, senang bertemu denganmu."
WRANGLEDIALOG_83_2_CONTENT,Ada urusan apa kalian kemari?
WRANGLEDIALOG_83_2_BUTTON_1,Kami ingin mencari putri anda.
WRANGLEDIALOG_83_3_CONTENT,Oh?
WRANGLEDIALOG_83_3_BUTTON_1,Kami tahu putri anda akan merayakan ulang tahunnya.
WRANGLEDIALOG_83_4_CONTENT,Kalian saling kenal?
WRANGLEDIALOG_83_4_BUTTON_1,Kami teman sekelas putri.
WRANGLEDIALOG_83_5_CONTENT,"Aku mengamati kalian, dan dalam pengalamanku, kalian mungkin mengenal satu sama lain."
WRANGLEDIALOG_83_5_BUTTON_1,Bisakah kau membantu kami menemukannya?
WRANGLEDIALOG_83_6_CONTENT,Sulit untuk mengatakan bahwa kita harus bertanya kepada raja dan ratu.
WRANGLEDIALOG_83_6_BUTTON_1,Bisa mengantar kami?
WRANGLEDIALOG_83_7_CONTENT,Aku anggota kerajaan yang bersemangat.
WRANGLEDIALOG_83_8_CONTENT,"Tapi, kalian perlu bukti bahwa aku mempercayai kalian."
WRANGLEDIALOG_84_CONTENT,Apakah itu baik-baik saja?
WRANGLEDIALOG_84_BUTTON_1,"Baiklah, mari kita lakukan."
WRANGLEDIALOG_93_CONTENT,Kau mau berbisnis denganku?
WRANGLEDIALOG_93_BUTTON_1,Ada transaksi besar.
WRANGLEDIALOG_93_1_CONTENT,Kesepakatan macam apa?
WRANGLEDIALOG_93_1_BUTTON_1,Transaksi besar.
WRANGLEDIALOG_93_2_CONTENT,Aku melakukan bisnis yang adil.
WRANGLEDIALOG_93_2_BUTTON_1,Kedengarannya adil.
WRANGLEDIALOG_93_3_CONTENT,"Cepat katakan, apa masalahnya?"
WRANGLEDIALOG_93_3_BUTTON_1,Aku ingin kau ikut dengan kami.
WRANGLEDIALOG_93_4_CONTENT,Untuk perjalanan jauh? Perdagangan manusia?
WRANGLEDIALOG_93_4_BUTTON_1,Kau dapatkan dari mana saja.
WRANGLEDIALOG_93_5_CONTENT,"Ini bukan kesepakatan terakhir, kan?"
WRANGLEDIALOG_93_6_CONTENT,Aku tidak membuat kesepakatan itu lagi! Jangan pergi untuk uang!
WRANGLEDIALOG_93_6_BUTTON_1,Aku belum bicara tentang jual beli.
WRANGLEDIALOG_93_7_CONTENT,"Aku masih sakit dari petualanganku yang terakhir, aku seorang pengusaha, bukan petualang!"
WRANGLEDIALOG_93_7_BUTTON_1,"Tapi, kali ini banyak uang."
WRANGLEDIALOG_93_8_CONTENT,Benarkah?
WRANGLEDIALOG_93_8_BUTTON_1,Tentu saja.
WRANGLEDIALOG_94_CONTENT,Aku perlu melihat berapa banyak uang yang kau miliki sebelum kita berangkat.
WRANGLEDIALOG_94_BUTTON_1,"Baiklah, mari kita lakukan."
PLAYCHESSSUCCESSFUNCTION_AVATAR_9_STRING,Sukses tidak pernah mudah.
PLAYCHESSFAILUREFUNCTION_AVATAR_9_STRING,Kegagalan tidak bertahan selamanya.
WRANGLEDIALOG_103_CONTENT,Aku bicara dengan diriku sendiri.
WRANGLEDIALOG_103_BUTTON_1,Permisi.
WRANGLEDIALOG_103_FUNCTION_1_1,"Anjingku sering berkeliaran, kau melihatnya?"
WRANGLEDIALOG_103_FUNCTION_1_2,Berbicaralah kepada saya jika anda mau.
WRANGLEDIALOG_103_FUNCTION_1_3,"Ya, y-ya, tak seorangpun minum semewah itu, tetaplah dengan terrace. Hasil akhir ini adalah hasil karya mereka."
WRANGLEDIALOG_103_FUNCTION_1_4,Goresan air mata hazel dari seribu gunung. Kisah cinta berakhir bahagia. Dia berdiri di samping senajatnya. Seribu pil lumpur untuk menghapus langit. Tanpa ketakutan.
WRANGLEDIALOG_103_FUNCTION_1_5,"Zephyr minum pahlawan, tak terlihat pahlawan malam. Lambat laun, hujan turun dengan lebat potongan demi potongan. Seorang wanita cantik meneteskan air mata pada piring perak, dan membiarkan angin yang segar bersinar. Pasukan woo bintang bulan hua, dan kekasih akan selalu bersama."
WRANGLEDIALOG_103_FUNCTION_1_6,Bunga ini masih bisa terlihat di tempat-tempat lain.
WRANGLEDIALOG_103_FUNCTION_1_7,"Ribuan kilometer di gletser sedikit merah XiaoXiao north wind ""bertanya"" siapa? Pikirkan lagi, tak kenal lelah, bagai pelancong."
WRANGLEDIALOG_103_FUNCTION_1_8,Yang berbatasan adalah padang gurun yang luas. Mata air yang berkilauan berkilauan diterpa air.
WRANGLEDIALOG_103_FUNCTION_1_9,"Ke mana pun aku pergi, aku akan menemukannya. Waktu berakhir."
WRANGLEDIALOG_103_FUNCTION_1_10,"Sebuah rok kupu-kupu mengalir di aliran jet stream, dengan payung giok di sampingnya."
WRANGLEDIALOG_103_FUNCTION_1_11,"Bertemu dengan anda yang paling cantik di musim yang penuh kegembiraan telah memberi saya kehidupan yang paling indah dan senyuman yang paling indah yang dapat saya nikmati dengan begitu hangat dan alami yang dapat saya rasakan di rumah. Luar biasa, mengejutkan, mudah tersinggung. Sepertinya itu takdir, yang membuatku sangat beruntung, untuk membuat keputusan penting."
WRANGLEDIALOG_103_FUNCTION_1_12,"Bunga manis mekar, dan aliran lembut angin dan moonshine. Kami bersandar pada sungai yangtze."
WRANGLEDIALOG_103_FUNCTION_1_13,"Seorang jenderal yang sombong. Hanya menghela hari tidak tua kejam, akan memiliki setengah dari Gai tunawisma raja xiang."
WRANGLEDIALOG_103_FUNCTION_1_14,"Bulan bersinar dalam persahabatan, dunia menjadi pahlawan. Ke mana pisaunya mengarah? Thurser gemetar."
WRANGLEDIALOG_103_FUNCTION_1_15,"Seperti awan gas yang bisa menyinari bulan, tidak pernah melihat sesuatu yang bisa dicapai. Ia sangat membenci angin barat."
WRANGLEDIALOG_103_FUNCTION_1_16,"Telah terbang jauh, jauh dari penglihatan. Tidak bisa menyentuh baik. Yang tak terlihat, tempatnya jauh. Ambil pasir di bawah kakimu, dan hilang dari rumah, dari yang dikenal. Tidak akan ada reuni kekal, tidak ada perpisahan panjang. Rumput dandelion masih dapat bermekaran, payung kecil terbang agak jauh, udara yang tinggi, dan cahaya air capung, yang masih terbang ke bumi, dapat merasakan aroma yang khas. Pasir kuning terbang melewatinya, dan aku tidak mengikutinya. The yellowsand terbang di atas, dan dandelion masih bergoyang di sana. Pasir kuning terbang di atas, dan payung yang berbadai masih terbang. Pasir kuning terbang di atasnya tetapi melihat sedikit tunas hijau."
WRANGLEDIALOG_103_FUNCTION_1_17,"Sebuah daun sycamore perlahan-lahan jatuh di atas dahan, diterpa angin dingin, bergerak dengan lembut melalui udara, dan mendarat di tanah dengan aman. Panggilan dari ibu pertiwi. Adalah reinkarnasi baru. Sebuah bunga salju putih perlahan melintasi awan membeli satu tiket pulang ke rumah, udara segar jatuh ke tanah, pemerah pipi ibu bumi, kau cantik, ibu Langit pelangi jatuh, merah darah kita, kuning wajah kita, hijau daun sycatang. Selendang tipis jatuh dari bahu anda, terbang oleh angin, sekilas, baik cepat. Dulu di laut yang hazel. Burung camar berkicau, mengibaskan angin, kau adalah ibu bumi dengan yaring, camar. Kain yang tidak bisa jatuh."
WRANGLEDIALOG_103_FUNCTION_1_18,"Dapatkah anda membedakannya? Siapa lou, lone moon? Gigi yang berkilauan berkilauan berkilauan dan berkilauan."
WRANGLEDIALOG_103_FUNCTION_1_19,"Supergirl masih melawan gravitasi bumi untuk menyelamatkan bumi, sementara kuda kayu yang berputar berputar berputar sendirian menunggu gadis kecil, berjalan sendirian dengan bebek yang masih lemas di sungai kawananku, dan anak anjing tetangga suka meninggalkan mida segar di tangga rumah kami. Matahari masih bersinar, dan tawa masih terdengar ceria."
WRANGLEDIALOG_103_FUNCTION_1_20,"Unfinished, undone."
WRANGLEDIALOG_104_CONTENT,Ini surat.
WRANGLEDIALOG_106_CONTENT,"Ulang tahunku akan datang, pesta ulang tahunku. Kemarilah. Ia sudah lama tidak melihatmu, dan ia sangat rindu kepadamu. \n {NAME_AVATAR_19}, teman sekelas anda {NAME_AVATAR_19}."
WRANGLEDIALOG_106_BUTTON_1,"Mengapa surat itu ada di sini? Bisa, di sebelah timur ada pesta ulang tahunnya."
TO_NAME_AVATAR_3_LETTER,(papan nama)
I_LIKE_LOBBYIST,Aku suka orang yang pandai berbicara.
IS_DOG1,"Suka berkeliaran, hujan dan angin, bukankah itu kamu, teman kecil?"
YOU_ARE_A_TALL_FELLOW,Kau orang unggul!
WINS_AND_LOSSES_ARE_COMMON_1,Selalu menang kalah.
WINS_AND_LOSSES_ARE_COMMON_2,Kecepatan adalah prioritas utama.
WINS_AND_LOSSES_ARE_COMMON_3,Semua muridku sangat kuat.
WINS_AND_LOSSES_ARE_COMMON_4,Aku sudah mencari tempat yang jauh.
I_DONOT_HAVE_MY_BEST_FRIEND_HERE,Aku akan pergi dengan teman kecil terbaikku.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_1,Buka.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_1_2,Bukalah.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_1,Pengetahuan adalah kekuatan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_2_2,Sebuah rekaman kehidupan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_1,Mengisolasi dunia.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_3_2,Tetap tenang.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_1,/ ya.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_9_2,Kau harus punya banyak waktu untuk itu.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_1,Surat dari teman sekelasmu.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_10_2,Surat dari seorang teman.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_1,Diam.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_2,Diam.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_3,Pengulangan adalah keberuntungan.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_4,Ada rahasia untuk melakukan sesuatu.
PLAYCHESSSTARTWORDSKEY_NPCARTICLE_11_5,Cepatlah atau mati.
PLAYCHESSFAILUREFUNCTION_NPCARTICLE_ODETOJOY,"Aku penjaga, penjaga raja yang setia."
PLAYCHESSSTARTWORDSKEY_AVATAR_1_1,Pasti menang.
PLAYCHESSSTARTWORDSKEY_AVATAR_1_2,Harus menang.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_1,Keberuntungan adalah untuk disentuh.
PLAYCHESSSTARTWORDSKEY_AVATAR_2_2,Keberuntungan juga.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_1,Aku sudah menghitung kemungkinan menang.
PLAYCHESSSTARTWORDSKEY_AVATAR_3_2,Ini juga kesempatan untuk belajar.
PLAYCHESSSTARTWORDSKEY_AVATAR_4_1,"Pandai berkata-kata, bukan berarti beruntung."
PLAYCHESSSTARTWORDSKEY_AVATAR_4_2,Ekspresi harus diperhatikan.
PLAYCHESSSTARTWORDSKEY_AVATAR_5_1,Jauh.
PLAYCHESSSTARTWORDSKEY_AVATAR_5_2,Diptera.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_1,Datang dan pergi sesukamu.
PLAYCHESSSTARTWORDSKEY_AVATAR_6_2,Bermain kasar.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_1,Lengan dari baja.
PLAYCHESSSTARTWORDSKEY_AVATAR_7_2,Kekuatan yang kuat.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_1,Tawar menawar adalah bisnis utama para pedagang.
PLAYCHESSSTARTWORDSKEY_AVATAR_8_2,Semuanya ada harganya.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_1,Kehangatan matahari di sekitarmu.
PLAYCHESSSTARTWORDSKEY_AVATAR_9_2,Matahari bersinar pada anda.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_1,Aku punya stamina bagus.
PLAYCHESSSTARTWORDSKEY_AVATAR_10_2,Aku punya sifat yang baik.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_1,Aku punya banyak teman.
PLAYCHESSSTARTWORDSKEY_AVATAR_11_2,Aku dan teman-temanku sering berpesta.
PLAYCHESSSTARTWORDSKEY_AVATAR_12_1,Beraninya kau menantangku?
PLAYCHESSSTARTWORDSKEY_AVATAR_12_2,Kau bermain api.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_1,Pelampung adalah penghalang cinta.
PLAYCHESSSTARTWORDSKEY_AVATAR_13_2,Ia telah berlatih selama ribuan tahun.
PLAYCHESSSTARTWORDSKEY_AVATAR_14_1,Aku punya banyak saudara.
PLAYCHESSSTARTWORDSKEY_AVATAR_14_2,Aku punya beberapa saudari.
PLAYCHESSSTARTWORDSKEY_AVATAR_15_1,"Ideal dan realitas, yang akan anda pilih?"
PLAYCHESSSTARTWORDSKEY_AVATAR_15_2,Ikan asin tidak punya cita rasa.
PLAYCHESSSTARTWORDSKEY_AVATAR_16_1,"Aku bisa, aku bisa."
PLAYCHESSSTARTWORDSKEY_AVATAR_16_2,"Langit dan bumi luas, hati yang luas."
PLAYCHESSSTARTWORDSKEY_AVATAR_17_1,Angin begitu kencang di sini.
PLAYCHESSSTARTWORDSKEY_AVATAR_17_2,Angin berhembus kencang.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_1,Bunga plum membuat nya pahit.
PLAYCHESSSTARTWORDSKEY_AVATAR_18_2,Penderitaan adalah bentuk kehidupan.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_1,The future has the setting of the future.
PLAYCHESSSTARTWORDSKEY_AVATAR_19_2,Ada jadwal untuk hari ini.
PLAYCHESSSTARTWORDSKEY_AVATAR_20_1,"Serius, sebuah sikap."
PLAYCHESSSTARTWORDSKEY_AVATAR_20_2,Sikapku serius dan kuhargai.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_1,Dunia akan memiliki kita.
PLAYCHESSSTARTWORDSKEY_AVATAR_21_2,Anda dan saya semua unik.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_1,Aku suka bercinta saat masih muda.
PLAYCHESSSTARTWORDSKEY_AVATAR_22_2,Aku bahkan tak bisa lari.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_1,Berlatihlah.
PLAYCHESSSTARTWORDSKEY_AVATAR_23_2,Lihatlah dirimu.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_1,Memperbaikinya untuk melihat dirinya sendiri.
PLAYCHESSSTARTWORDSKEY_AVATAR_24_2,"Kau memperbaikinya sendiri, kau tahu itu."
PLAYCHESSSTARTWORDSKEY_AVATAR_25_1,Mahkota terbuat dari emas.
PLAYCHESSSTARTWORDSKEY_AVATAR_25_2,Mahkota berkilau.
PLAYCHESSSTARTWORDSKEY_AVATAR_26_1,"Mahkota bersinar lebih lama lagi, yang perlu sering dibersihkan."
PLAYCHESSSTARTWORDSKEY_AVATAR_26_2,"Sebuah mahkota terbuat dari emas, yang melambangkan sebuah kualitas."
PLAYCHESSSTARTWORDSKEY_AVATAR_27_1,Semua tentang menang dan kalah.
PLAYCHESSSTARTWORDSKEY_AVATAR_27_2,Apa yang saya minta harus didapatkan.
PLAYCHESSSTARTWORDSKEY_AVATAR_28_1,"Ruangan yang lebih bersih, perlu selalu siap setiap saat."
PLAYCHESSSTARTWORDSKEY_AVATAR_28_2,Merapikan kamar bukanlah pekerjaan yang mudah.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_1,Terjebak dalam pekerjaan jangka panjang tidaklah mudah.
PLAYCHESSSTARTWORDSKEY_AVATAR_29_2,"Merawat istana, itu tidak mudah."
PLAYCHESSSTARTWORDSKEY_AVATAR_30_1,Seharusnya tidak melihatku.
PLAYCHESSSTARTWORDSKEY_AVATAR_30_2,Tidak bisa melihatku.
NOW_I_AM_THE_TEAM_LEADER,"Sekarang, aku di garis depan."
NPCARTICLETRIGGER_NAME_2,Pintu rumah
NPCARTICLETRIGGER_NAME_3,Pintu rumah
WAIT_A_MOMENT,"Tunggu sebentar,"
DICE_STARTED,%s wajah dadu telah diaktifkan
WHERE_ARE_THE_LOBBYISTS,On where is it?
SILENT_NOTE_DO,Silent Note · Do (1)
SILENT_NOTE_RE,Silent Note · Re (2)
SILENT_NOTE_MI,Silent Note · Mi (3)
SILENT_NOTE_FA,Silent Note · Fa (4)
SILENT_NOTE_SOL,Silent Note · Sol (5)
SILENT_NOTE_LA,Silent Note · La (6)
SILENT_NOTE_SI,Silent Note · Si (7)
NOTE_DO,Do (1)
NOTE_RE,Re (2)
NOTE_MI,Mi (3)
NOTE_FA,Fa (4)
NOTE_SOL,Sol (5)
NOTE_LA,La (6)
NOTE_SI,Si (7)
WRANGLEDIALOG_107_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_108_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_109_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_110_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_111_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_112_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_113_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_114_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_115_CONTENT,Akulah yang terpenting.
WRANGLEDIALOG_116_CONTENT,Akulah yang terpenting.
WRANGLEDIALOG_117_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_118_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_119_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_120_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_121_CONTENT,Akulah yang berkuasa.
WRANGLEDIALOG_107_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_108_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_109_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_110_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_111_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_112_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_113_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_114_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_115_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_116_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_117_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_118_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_119_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_120_BUTTON_1,Aku ingin membuktikan keberanianku.
WRANGLEDIALOG_121_BUTTON_1,Aku ingin membuktikan keberanianku.
WIN_THE_KING,Kau menang raja.
WRANGLEDIALOG_122_CONTENT,"Sahabat dari jarak jauh, pejuang yang bijaksana, selamat datang!"
WRANGLEDIALOG_122_BUTTON_1,"Halo, senang bertemu denganmu."
WRANGLEDIALOG_123_CONTENT,Apakah kalian di sini untuk pesta ulang tahun gadis kecilku?
WRANGLEDIALOG_123_BUTTON_1,Ya.
WRANGLEDIALOG_124_CONTENT,"Selamat datang lagi! Putriku dan kakaknya ada di ruang belajarku dan kalian bisa mencarinya sendiri. Nanti, di pesta ulang tahunku, aku punya hal penting yang harus diumumkan."
WRANGLEDIALOG_124_BUTTON_1,Terima kasih atas undangannya.
WRANGLEDIALOG_125_CONTENT,"Aku ingatkan pada kalian, disini ada banyak kamar, dan ruang belajarku ada di utara."
WRANGLEDIALOG_126_CONTENT,"Setiap gerbang adalah penjaga, yang sama … dengan penjaga yang setia, beberapa waktu hanya bisa dilewati oleh prajurit kerajaan."
WRANGLEDIALOG_126_BUTTON_1,Mengerti.
WRANGLEDIALOG_127_CONTENT,"Bijaksana prajurit, apakah anda tahu apa-apa tentang musik?"
WRANGLEDIALOG_127_BUTTON_1,"Memahami sedikit, kami semua senang mendengarkan musik, mendengarkan lagu."
WRANGLEDIALOG_128_CONTENT,Saya juga senang mendengarkan semua jenis musik dan lagu! Musik dan lagu yang baik membersihkan jiwa kita!
WRANGLEDIALOG_128_BUTTON_1,Kau benar.
WRANGLEDIALOG_129_CONTENT,"Para penjaga dari SCENE_NAME_STAVE_AVENUE, yang berasal dari zaman kuno, saat kakek kakekku tidak pernah lahir."
WRANGLEDIALOG_129_BUTTON_1,Lama tak jumpa.
WRANGLEDIALOG_130_CONTENT,"Jika kau berhasil menantang mereka dan membuktikan keberanianmu, aku akan memberimu hadiah kecil."
